url,description
https://www.domain.com.au/25-lanark-street-brunswick-east-vic-3057-2017420291," *Please contact the agent to register for the open for inspection and Auction (Note: Government requirements: entrants must be fully vaccinated and show their status via the Service Victoria app upon arrival), or alternatively if status is unknown private appointments may be available on an individual basis. *Please contact the agent to register for the open for inspection and Auction (Note: Government requirements: entrants must be fully vaccinated and show their status via the Service Victoria app upon arrival), or alternatively if status is unknown private appointments may be available on an individual basis. Without question one of the area's most remarkable homes, this late-Victorian prize comes complete with a self-contained multi-room office above making it an ideal choice for larger/extended families, work-from-home professionals and short-stay investors. Downstairs enjoy the grandeur of its period origins and significantly expanded floorplan which comprises four bedrooms (two extra-large) complemented by a stylish central bathroom. Bathed in natural light, the expansive open-plan living/dining area is further enhanced by a timber-cabinet kitchen with stone benchtops, breakfast bar/servery, stainless steel cooking appliances and Bosch dishwasher. High ceilings and hardwood floors add to the allure, together with split-system heating/cooling, wood heater, internal laundry facilities and a private courtyard garden to the side, plus an entertainers' backyard with extensive paving, versatile studio and secure off-street parking (remote-control rollerdoor to ROW). With its own entrance, the versatile upstairs zone comprises two offices, bathroom and kitchenette, lounge, separate living area and private outdoor terrace. A short stroll to Allard Park, Merri Creek trails and the convenience of Holmes Street trams, it's also close to primary and secondary schools, local cafes and restaurants as well as the area's renowned shopping precincts. "
https://www.domain.com.au/50-mclachlan-street-northcote-vic-3070-2017420185," A refined family residence, steeped in tradition and architecturally extended for an alfresco flow, this exquisite four-bedroom two bathroom plus study double block fronted Victorian, zoned to Northcote High is just moments from Westgarth Village. The original front rooms boast high ceilings encompassing a formal lounge with an OFP, lavish master bedroom with robes and sparkling ensuite and fitted study are seamlessly merged with a modern extension where bespoke timber trims mark the transition from old to new. Spectacular family living featuring Spotted Gum flooring and where custom cabinetry defines expansive living and dining zones is flooded in natural light, includes a private north-facing courtyard and offers seamless access to alfresco dining and an in-ground pool, complimented by a glorious AEG appointed kitchen with WIP featuring a timber table that extends from a stone topped island and servery window to alfresco entertaining. A statement staircase and showpiece lighting lead to two further bedrooms that share a luxe bathroom, with a sunny reading nook a place to stop along the way. Cross flow ventilation, ceiling fans and an air-conditioner ensure a cool summer in this home with hydronic heating, extensive storage, custom lighting and garage via ROW, delivering a dynamic family lifestyle near Westgarth Village cafés, shopping and cinema, transport, schools and Merri Creek trails. A refined family residence, steeped in tradition and architecturally extended for an alfresco flow, this exquisite four-bedroom two bathroom plus study double block fronted Victorian, zoned to Northcote High is just moments from Westgarth Village. The original front rooms boast high ceilings encompassing a formal lounge with an OFP, lavish master bedroom with robes and sparkling ensuite and fitted study are seamlessly merged with a modern extension where bespoke timber trims mark the transition from old to new. Spectacular family living featuring Spotted Gum flooring and where custom cabinetry defines expansive living and dining zones is flooded in natural light, includes a private north-facing courtyard and offers seamless access to alfresco dining and an in-ground pool, complimented by a glorious AEG appointed kitchen with WIP featuring a timber table that extends from a stone topped island and servery window to alfresco entertaining. A statement staircase and showpiece lighting lead to two further bedrooms that share a luxe bathroom, with a sunny reading nook a place to stop along the way. Cross flow ventilation, ceiling fans and an air-conditioner ensure a cool summer in this home with hydronic heating, extensive storage, custom lighting and garage via ROW, delivering a dynamic family lifestyle near Westgarth Village cafés, shopping and cinema, transport, schools and Merri Creek trails."
https://www.domain.com.au/30-martin-street-thornbury-vic-3071-2017420184," Charming from the onset, this 3 bedroom, 2 bathroom Victorian weatherboard presents beautifully in leafy sought-after Thornbury locale. Comfortable in its current condition, there is scope to further enhance or extend (STCA) to meet today's modern comforts. Showcasing period details throughout, an ornamental fireplace is the centre of the living zone while a modest kitchen includes gas cooker and adjacent stands two sunlit bathrooms, laundry and separate toilet. Three sizable bedrooms flaunt ornate fireplaces and ceiling roses. Outdoor features a paved courtyard and out-house. Complete with heating/cooling, alarm, block-out blinds and ROW. High Street on your doorstep and only a short stroll to trams, train, parks, Psarakos Supermarket and zoned to Northcote High. Charming from the onset, this 3 bedroom, 2 bathroom Victorian weatherboard presents beautifully in leafy sought-after Thornbury locale. Comfortable in its current condition, there is scope to further enhance or extend (STCA) to meet today's modern comforts. Showcasing period details throughout, an ornamental fireplace is the centre of the living zone while a modest kitchen includes gas cooker and adjacent stands two sunlit bathrooms, laundry and separate toilet. Three sizable bedrooms flaunt ornate fireplaces and ceiling roses. Outdoor features a paved courtyard and out-house. Complete with heating/cooling, alarm, block-out blinds and ROW. High Street on your doorstep and only a short stroll to trams, train, parks, Psarakos Supermarket and zoned to Northcote High."
https://www.domain.com.au/53-charman-road-beaumaris-vic-3193-2017420174," Period perfect living meets resort life just 350 steps to the sand in this inviting entertainer! One of the beachside's gracious originals, this c.1932 beauty extends from a solid-brick base to offer today's four bedroom, two bathroom, dual living accommodation with a bayside, poolside edge. Wide-verandahed and well-styled with robe-fitted fan-cooled bedrooms, this substantial home unfolds with grand master-suite (with a stylish ensuite and walk-in robe) and a gracious formal lounge with an enchanting open-fireplace and elaborate Art Deco ceilings. Period perfect living meets resort life just 350 steps to the sand in this inviting entertainer! One of the beachside's gracious originals, this c.1932 beauty extends from a solid-brick base to offer today's four bedroom, two bathroom, dual living accommodation with a bayside, poolside edge. Wide-verandahed and well-styled with robe-fitted fan-cooled bedrooms, this substantial home unfolds with grand master-suite (with a stylish ensuite and walk-in robe) and a gracious formal lounge with an enchanting open-fireplace and elaborate Art Deco ceilings. But it's today's entertaining living that really set this home apart, with a sun-drenched north-west family-zone flowing to deep decking, and a deep-blue, fully-tiled dual-heated pool beyond invisible glass fencing. With pool-views through the window-splashback of the state-of-the-art stone-finished kitchen (complete with massive commercial-quality Falcon range) and 5 Star bathrooms (including main with freestanding bath), this beachside 'resort' comes with ducted heating, reverse-cycle air-conditioning, attic storage and a carport plus parking. "
https://www.domain.com.au/4b-katoomba-court-heidelberg-west-vic-3081-2017420168," In a flourishing cul-de-sac with serene surrounds, this three bedroom residence of vast proportions offers a well-appointed family lifestyle. The outdoor area finished with a custom breakfast bar is perfect for entertaining guests with immaculate low maintenance gardens featuring direct access to parklands & trails. Enjoy convenience at your fingertips with shops, restaurants, schools, public transport and Northland Shopping Centre all close by. In a flourishing cul-de-sac with serene surrounds, this three bedroom residence of vast proportions offers a well-appointed family lifestyle. The outdoor area finished with a custom breakfast bar is perfect for entertaining guests with immaculate low maintenance gardens featuring direct access to parklands & trails. Enjoy convenience at your fingertips with shops, restaurants, schools, public transport and Northland Shopping Centre all close by. "
https://www.domain.com.au/13-glen-eira-avenue-balaclava-vic-3183-2017420161," Ensuring a fabulous lifestyle between the vibrant locales of Ripponlea and Balaclava, this renovated Edwardian reveals spacious dimensions, a crisp contemporary finish and the alfresco allure of a lush garden setting behind its classic single-fronted façade. Ensuring a fabulous lifestyle between the vibrant locales of Ripponlea and Balaclava, this renovated Edwardian reveals spacious dimensions, a crisp contemporary finish and the alfresco allure of a lush garden setting behind its classic single-fronted façade. - Versatile living/dining areas comforted by gas fireplace
- Sleekly appointed modern kitchen featuring stone surfaces
- Blanco gas appliances, dishwasher and a breakfast bar
- Sheltered deck to yard enjoying dappled afternoon sun
- Skylit study with Euro laundry precedes bathroom (shower/bath)
- Both bedrooms have electric heating, master with built-ins
- Car space, air con, underfloor heating in study and bathroom
- Stroll to Ripponlea Train Station and Brighton Road trams
- Moments to the chic cafés and bakeries of Ripponlea Village
- Close to the lively Carlisle Street cuisine/shopping strip"
https://www.domain.com.au/19a-victoria-road-northcote-vic-3070-2017419985," The best of Westgarth living surrounds this spacious three bedroom home zoned to Northcote High. A low-maintenance gem with extensive living and alfresco entertaining it presents a premier lifestyle near local cafes, Dennis Station and Fairfield Boathouse. The best of Westgarth living surrounds this spacious three bedroom home zoned to Northcote High. A low-maintenance gem with extensive living and alfresco entertaining it presents a premier lifestyle near local cafes, Dennis Station and Fairfield Boathouse. - Period inspired modern home of exceptional space and class
- Square set ceilings, hardwood floors in open plan living
- Sliding doors to a deck with an awning and paved alfresco
- Chic Smeg/Bosch appointed island kitchen, stone counters
- Spacious bedrooms with robes come off a lofty hallway
- Stylish two-way bathroom, separate laundry and powder room
- Hydronic heating, cooling, right-of-way to a double garage
- Walk to buses, Dennis Station, schools and Yarra parklands
- Central to Westgarth and Fairfield Village shops and cafes
- Easy-care gem offering a flawless lock and leave lifestyle"
https://www.domain.com.au/10-plow-street-thornbury-vic-3071-2017419912," This property is open for inspection. In accordance to Victorian Government requirements, only fully vaccinated people will be able to attend the open for inspection and auction for this property. This property is open for inspection. In accordance to Victorian Government requirements, only fully vaccinated people will be able to attend the open for inspection and auction for this property. A gracious three bedroom home flooded in natural light and displaying the hallmarks of its Victorian pedigree puts astute families at the heart of Thornbury's entertainment and shopping precinct. Set behind a picket fence and romantic gardens, this home with lofty ornate ceilings and open fireplaces through huge bedrooms hits a highpoint with a vast lounge with Coonara wood heater and stylishly fitted kitchen with meals that opens to a deck, gardens and paved alfresco offering relaxed indoor-outdoor living. New appliances grace a bright kitchen with servery window to alfresco dining, pristine bathroom includes a sunken tub, there's a separate laundry, ducted heating, split system air conditioners and ROW offering potential OSP, near cafes, parks, entertainment, transport and schools."
https://www.domain.com.au/75-hope-street-brunswick-vic-3056-2017419891," *Please contact the agent to register for the open for inspection and Auction (Note: Government requirements: entrants must be fully vaccinated and show their status via the Service Victoria app upon arrival), or alternatively if status is unknown private appointments may be available on an individual basis. *Please contact the agent to register for the open for inspection and Auction (Note: Government requirements: entrants must be fully vaccinated and show their status via the Service Victoria app upon arrival), or alternatively if status is unknown private appointments may be available on an individual basis. Freestanding and fabulous, this elevated Victorian showpiece is sure to make a lasting impression with its fine period details, quality contemporary enhancements and substantial backyard to enjoy - all in an enviably convenient location with immediate access to the best of Brunswick. Beyond the striking facade with its fine lacework and ornate parapet detailing, discover a warm and inviting interior comprising a wide side hallway accessing two large bedrooms (both with built-in robes) together with a separate study area and stylish bathroom. Add to its appeal is a light-filled central lounge leading through to the modern kitchen/meals area complete with tiled splashbacks, soft-close cabinetry and stainless steel cooking appliances. Other stand-out features include split-system heating and cooling (lounge and both bedrooms), high ornate ceilings and concealed laundry facilities, plus French doors revealing a delightful backyard with paved entertaining area, working veggie garden, lush lawn and secure off-street parking via the rear ROW. Scope for extension STCA. Bus stop virtually at your doorstep, it's also walking distance to Brunswick Station, Sydney Road trams, boutique shops and major supermarkets, cool cafes and restaurants as well as Brunswick North Primary School and the open spaces of Brunswick Park. "
https://www.domain.com.au/70-john-street-brunswick-east-vic-3057-2017419874," This property is open for inspection. In accordance to Victorian Government requirements, only fully vaccinated people will be able to attend the open for inspection and auction for this property. This property is open for inspection. In accordance to Victorian Government requirements, only fully vaccinated people will be able to attend the open for inspection and auction for this property. Situated on a sizeable 679 sqm (approx) allotment, this two-story home will generate mass appeal amongst families, investors and builders alike. It offers 12 bedrooms, 6 bathrooms, double garage, covered patio and vacant land of 200 sqm. A solid investment return currently on offer, but with plenty of scope for additional dwelling/s (STCA), or option for floorplan to be opened up to create more living space as a family residence.   "
https://www.domain.com.au/22-stanton-crescent-rosanna-vic-3084-2017419844," Important: In line with the Victorian Government directions, inspection and auction attendees are required to check-in via QR code and show proof of vaccination prior to entry. Important: In line with the Victorian Government directions, inspection and auction attendees are required to check-in via QR code and show proof of vaccination prior to entry. A prestigious Golf Links Estate setting bordering the Rosanna Parklands is graced by the glorious garden surroundings and attractive double-storey profile of this luxuriously large, craftsman-built family residence. Layers of established greenery embrace this beautifully-updated home creating an idyllic indoor-outdoor synergy where garden views, leafy privacy and seamless alfresco entertaining are an effortless, all-seasons pleasure. Uncompromising quality is beautifully articulated throughout this impeccably-presented property from its Daniel Robertson brick façade and carefully considered, 4 bedroom and study interior to a range of superior features and finishes designed for absolute family excellence. Complemented by American Oak and Brushbox parquet, Cavalier Bremworth carpet, Bose surround-sound system, alarm, central heating, evaporative cooling and huge mezzanine/attic spaces; the two-level layout is substantial, secluded and filled with sunshine. Offers main bedroom with WIR and ensuite, built-in/walk-in robes, immaculate family bathroom and downstairs powder room, executive study, formal living (marble gas FP) and dining rooms, magnificent conservatory and family/meals area both adjoining an undercover terrace, luxury Clive Christian Style English marble kitchen (integrated Liebherr fridge/freezer, Miele induction, Smeg appliances), brilliant laundry (drying cupboard) plus external automatic awnings, garden irrigation, rainwater tank, remote-control double garage and so much more. An unsurpassed family lifestyle opportunity where Stanton Reserve and playground is just footsteps away while nearby is the expansive Rosanna Parklands, a range of superb schools, Rosanna and Macleod Villages' cafes and shops and the train station.
Miles Real Estate. "
https://www.domain.com.au/105-hutton-street-thornbury-vic-3071-2017419781," A charmingly crafted renovation sees this three bedroom Federation residence shine with its distinctive meld of modern and traditional elements. Brimming with light and set amid productive gardens, this home boasts High Street, schools and parks nearby. A charmingly crafted renovation sees this three bedroom Federation residence shine with its distinctive meld of modern and traditional elements. Brimming with light and set amid productive gardens, this home boasts High Street, schools and parks nearby. - Soaring windows frame leafy views in an open plan design
- Alfresco deck oversees gardens resplendent with fruit trees
- Sleek two-tone kitchen, reclaimed messmate counters and 900mm range
- Sunlit bedrooms with lofty ceilings and Baltic Pine floors
- Master bedroom with a romantic bay window, built-in robes
- Stylish bathroom with designer tub incorporates a laundry
- Reclaimed messmate floors, clerestory and double-glazed windows
- Hydronic heating, evaporative cooling, solar panels and water tanks
- Near well-regarded schools and Merri Creek bike trails
- Walk to trams, Thornbury Station, High Street & parklands"
https://www.domain.com.au/9-castle-street-yarraville-vic-3013-2017419780," Fastidiously renovated with an eye for fine detail and a striking rear addition, this three bedroom, two bathroom plus powder room residence delivers the ultimate in designer family living and entertaining. Strolling distance from scenic Cruickshank Park, Yarraville Shopping Centre, Yarraville Village, schools and transport. Fastidiously renovated with an eye for fine detail and a striking rear addition, this three bedroom, two bathroom plus powder room residence delivers the ultimate in designer family living and entertaining. Strolling distance from scenic Cruickshank Park, Yarraville Shopping Centre, Yarraville Village, schools and transport. _Showcases designer finesse, high end finishes
_Landscaped easy-care gardens, private sanctuary
_Light lavished casual living, formal dining zones
_Seamless indoor/outdoor flow, alfresco deck
_Large mezzanine level, inbuilt storage, views
_Gourmet stone kitchen, premium appliances, WIP
_Outdoor barbeque kitchen, plantation shutters
_Sumptuous master, WIR, dual shower ensuite
_Designer bathroom, powder room, double bedrooms
_Polished concrete floors with hydronic underfloor heating, high ceilings and high level operable windows
_Zoned ducted heating/cooling including underfloor to both bathrooms, double glazing
_Motorised gate access, driveway parking, carport "
https://www.domain.com.au/137-emmaline-street-northcote-vic-3070-2017419661," This property is open for inspection. In accordance to Victorian Government requirements, only fully vaccinated people will be able to attend the open for inspection and auction for this property. This property is open for inspection. In accordance to Victorian Government requirements, only fully vaccinated people will be able to attend the open for inspection and auction for this property. Superbly refurbished to display its generous interiors, this three bedroom cream clinker brick home delivers a dynamic lifestyle moments to Merri Creek parklands and zoned to Northcote High. With its classic late Art Deco vibe, etched glass doors and picture rails, this light-filled home impresses with timber floors through lounge and dining, new appliances in a solid timber eat-in kitchen and deep rear gardens with ROW offering OSP. Bedrooms are grandly proportioned, a spotless original bathroom includes a pedestal basin, there's a separate laundry plus ducted heating/cooling. Set in community focussed locale and ready when you are for further enhancement/extension, STCA this home zoned to Brunswick East Primary enjoys St Georges Road trams, Northcote Golf Course, CERES and High Street nearby."
https://www.domain.com.au/8-park-avenue-mornington-vic-3931-2017419572," Vast in scale and visionary in its grandeur, this contemporary-coastal masterpiece flaunts a breathtaking commitment to craftsmanship across an entire 1,145sqm (approx.) allotment, presenting the epitome of living found within Mornington's desirable Summerfields Estate. Vast in scale and visionary in its grandeur, this contemporary-coastal masterpiece flaunts a breathtaking commitment to craftsmanship across an entire 1,145sqm (approx.) allotment, presenting the epitome of living found within Mornington's desirable Summerfields Estate. A refined approach to design, complemented by warm textural elements and cool neutral hues, together with the consideration of space, light and large-scale proportions, curates a seamless fusion between indoor and outdoor environments, welcoming a journey of exploration from front to back. Showcasing architectural landscaping and a wide street frontage, the striking facade opens to unveil raised ceilings and timber floorboards, hinting at the dramatic proportions and streamlined considerations yet to be revealed, while the front-facing master suite commands attention through a barn door entrance, unveiling dual WIRs, and spacious ensuite with double-vanity and access to private deck. Harmonising the needs of working parents and growing children, a formal lounge with soaring ceilings and GFP, together with an opposing home office, presents the perfect combination of work and play, before unveiling the superb entertaining domain, undercover alfresco and stylish in-ground pool (salt chlorinated, solar heated).     "
https://www.domain.com.au/20-melrose-street-mont-albert-north-vic-3129-2017419481," Directly opposite Mont Albert Reserve and situated within a substantial allotment on the corner of Malvern Road, this impeccably presented c1950's residence's exceptionally generous and versatile dimensions cater with ease to any number of family and multi-generational requirements.
Timber floors flow through the entrance hall to a spacious light-filled living room and inviting dining area served by a gourmet kitchen boasting stone benches and extending out to a covered al fresco dining terrace. The main bedroom with chic en suite and built in robes is accompanied by three additional bedrooms with built in robes and a stylish bathroom. On the lower level with its own separate entrance, a large rumpus room with home office and bathroom is also ideal as accommodation for guests. In addition, the superb corner allotment offers scope as the site for a new luxury home or boutique development (STCA).
Just a short walk to Mont Albert station, Whitehorse Rd trams, Box Hill Central and excellent schools, it includes heating/cooling, laundry, ample storage, auto gate and double garage accessed from Malvern Rd. Land size: 583sqm approx. Directly opposite Mont Albert Reserve and situated within a substantial allotment on the corner of Malvern Road, this impeccably presented c1950's residence's exceptionally generous and versatile dimensions cater with ease to any number of family and multi-generational requirements.
Timber floors flow through the entrance hall to a spacious light-filled living room and inviting dining area served by a gourmet kitchen boasting stone benches and extending out to a covered al fresco dining terrace. The main bedroom with chic en suite and built in robes is accompanied by three additional bedrooms with built in robes and a stylish bathroom. On the lower level with its own separate entrance, a large rumpus room with home office and bathroom is also ideal as accommodation for guests. In addition, the superb corner allotment offers scope as the site for a new luxury home or boutique development (STCA).
Just a short walk to Mont Albert station, Whitehorse Rd trams, Box Hill Central and excellent schools, it includes heating/cooling, laundry, ample storage, auto gate and double garage accessed from Malvern Rd. Land size: 583sqm approx."
https://www.domain.com.au/4-michael-place-ringwood-north-vic-3134-2017419472," Important Notice: In line with the Victorian Government mandate and DHHS directions, open for inspection and auction attendees must check-in via QR code and provide evidence of being fully vaccinated prior to entry. Face masks must be worn when entering a property. Thank you for your understanding Important Notice: In line with the Victorian Government mandate and DHHS directions, open for inspection and auction attendees must check-in via QR code and provide evidence of being fully vaccinated prior to entry. Face masks must be worn when entering a property. Thank you for your understanding Promising a polished lifestyle the envy of many, this simply stunning 5-star residence is a private tropical oasis positioned back in a prominent, picturesque and tightly held pocket that really must be seen to be fully appreciated. Enjoying an all encompassing custom contemporary design, this absolute celebration of family focused entertaining features Tasmanian Oak timber flooring, a versatile front lounge, open plan family area with built-in bar, a quality kitchen precinct with stone benches and quality appliances, plus a spectacular home theatre room with tiered seating, surround sound and projector screen. Bedrooms are housed upstairs, all have built-in robes and proximity to a magnificent modern bathroom with multi-shower jets and thermostatic mixing taps, the incredible master bedroom incorporating its own separate seating area and an en-suite that matches the finishes experienced in the main bathroom, along with a twin vanity and walk-in robe/dressing room. Step out to a private oasis that is centred around a lagoon-style in-ground pool and spa with water feature that is surrounded by abundant gardens, a covered balinese shack with built-in barbecue and plenty of room to relax, plus an outdoor spa area, separate bbq and bar space, an outdoor shower and toilet. In a property with extras too numerous to mention, ducted heating, evaporative cooling, split system air-conditioning, indoor/outdoor surround sound, a bi-fold servery, powder room, ceiling fans, side lawn and garden, storage sheds and an abundance of custom cabinetry are just some of the inclusions. Incredibly located within walking distance to McAlpin Reserve park and playground, Ring-wood Nth Primary School and Ringwood Nth shops, cafes and restaurants, close to Kalinda Primary School and Norwood Secondary College, as well as enjoying great connection to Wonga Rd, Oban Rd, Warrandyte Rd, Eastlink and the Eastland shopping and entertainment mecca. * Stunning resort-style home split over a custom designed dual storey floor plan
* Tasmanian Oak timber flooring, versatile lounge and family area
* Kitchen with Island stone bench and breakfast bar, induction cook top, auto-lit soft close storage, an auto-lit Butler's style pantry, mirrored splash back, oven, range hood, stainless steel dishwasher and a plumbed fridge space
* Spectacular theatre room with surround sound, tiered seating and projector
* Upstairs bedrooms with robes, master with walk-in/dressing room, seating space and contemporary bathroom
* Matching main bathroom with separate bath, walk-in shower with multi-jets and thermostatic mixer taps
* Lagoon style in-ground pool and spa, balinese hut with built-in barbecue
* Outdoor spa area, outdoor shower and toilet, additional bar and bbq space
* Ducted heating, evaporative cooling, storage sheds, garden and lawn area, garden lights, bi-fold door servery, powder room, ceiling fans and much more Terms: 10% Deposit, 90/120 days ____ Fletchers COVID-19 Update Fletchers remains committed to conducting our services in a COVID-safe and responsible manner. We ask all visitors to please refrain from touching any surfaces, opening cupboards, drawers, windows and doors, when inspecting a property. For more information, please visit: fletchers.net.au/response-to-covid-19"
https://www.domain.com.au/514-rathdowne-street-carlton-north-vic-3054-2017419471," A leafy heritage setting within a short stroll to an exciting variety of village attractions reveals the original character and modern quality of this superb 2-storey terrace. Renovated and updated retaining its Victorian charm while highlighting a flowing streamlined floorplan with multiple outdoor areas, this excellent solid brick residence with full insulation and double-glazing is a secluded and serene, city-edge sanctuary. Walk to the wonderful eateries and specialty shops of the Rathdowne and Nicholson Villages while exploring all of the tranquil parks, gardens and bicycle trails that surround this impeccably-presented home offering a fabulous low-maintenance lifestyle combining relaxed, easy living and sunny alfresco dining. Enhanced by ducted heating, air-conditioning, polished Brushbox floors, fireplaces and NBN, the light-capturing interior is launched by an arched hallway leading to a downstairs bedroom, bathroom and dining room overlooking a central landscaped courtyard. Open-plan at the rear under a sensational cathedral ceiling, an immaculate Smeg and ASKO-appointed granite kitchen adjoins a lovely living room with bifold doors that open directly onto a private entertainment deck shaded by a pretty persimmon tree. Situated upstairs are a 2nd bathroom with easy walk-in shower, large main bedroom with built-in robes and a versatile study/office or possible smaller 3rd bedroom. Also offering laundry, great storage and a garden shed, this beautiful double-storey home is a refined retreat located in the Princes Hill SC zone close to cafés, shopping, trams, parkland, Carlton Baths, Melbourne University, hospitals as well as effortless EastLink access. A leafy heritage setting within a short stroll to an exciting variety of village attractions reveals the original character and modern quality of this superb 2-storey terrace. Renovated and updated retaining its Victorian charm while highlighting a flowing streamlined floorplan with multiple outdoor areas, this excellent solid brick residence with full insulation and double-glazing is a secluded and serene, city-edge sanctuary. Walk to the wonderful eateries and specialty shops of the Rathdowne and Nicholson Villages while exploring all of the tranquil parks, gardens and bicycle trails that surround this impeccably-presented home offering a fabulous low-maintenance lifestyle combining relaxed, easy living and sunny alfresco dining. Enhanced by ducted heating, air-conditioning, polished Brushbox floors, fireplaces and NBN, the light-capturing interior is launched by an arched hallway leading to a downstairs bedroom, bathroom and dining room overlooking a central landscaped courtyard. Open-plan at the rear under a sensational cathedral ceiling, an immaculate Smeg and ASKO-appointed granite kitchen adjoins a lovely living room with bifold doors that open directly onto a private entertainment deck shaded by a pretty persimmon tree. Situated upstairs are a 2nd bathroom with easy walk-in shower, large main bedroom with built-in robes and a versatile study/office or possible smaller 3rd bedroom. Also offering laundry, great storage and a garden shed, this beautiful double-storey home is a refined retreat located in the Princes Hill SC zone close to cafés, shopping, trams, parkland, Carlton Baths, Melbourne University, hospitals as well as effortless EastLink access."
https://www.domain.com.au/30a-berry-avenue-edithvale-vic-3196-2017419455," Enhanced throughout and radiating quality, craftmanship & rich textural finishes, this single level home is a perfect option for busy families or great for downsizers - its appealing interiors complemented by glorious, landscaped gardens. Natural materials have been used to great effect, with premium bluestone not only used outdoors but also in the bathrooms and kitchen - the dark tones perfectly offsetting stretches of warm timber panelling.
Across the classic verandah, high ceilings and original leadlight glass are the stars of the central hallway off which two spacious bedroom both with ample fitted wardrobes flow. Soaring cathedral ceilings with exposed rafters crown the combined living and dining room that extends seamlessly to the striking kitchen equipped with quality AEG and Smeg appliances. Entertainers will love this gourmet space that features a relaxed breakfast bar and flows out to a weather-proof alfresco area boasting a wood-burner and pavers that are cleverly warmed by the home's hydronic heating.
Parents enjoy true peace and privacy in the expansive master which features masses of storage and a luxe ensuite with double shower and vanity, whilst a fourth bedroom or study is a sought-after inclusion. A sophisticated family bathroom with Euro laundry facilities, considerable attic storage and large split system cooling plus an oversized garage, ducted vaccum and solar panels are amongst a long list of highlights.
In a prized pocket just 600m from the beach, this intoxicating home is a walk to the station, close to bus routes and within moments of quality schools & parklands.
For more information about this uniquely appealing home, please contact Mathew Cox at Buxton Mentone on 0413 102 224 Enhanced throughout and radiating quality, craftmanship & rich textural finishes, this single level home is a perfect option for busy families or great for downsizers - its appealing interiors complemented by glorious, landscaped gardens. Natural materials have been used to great effect, with premium bluestone not only used outdoors but also in the bathrooms and kitchen - the dark tones perfectly offsetting stretches of warm timber panelling.
Across the classic verandah, high ceilings and original leadlight glass are the stars of the central hallway off which two spacious bedroom both with ample fitted wardrobes flow. Soaring cathedral ceilings with exposed rafters crown the combined living and dining room that extends seamlessly to the striking kitchen equipped with quality AEG and Smeg appliances. Entertainers will love this gourmet space that features a relaxed breakfast bar and flows out to a weather-proof alfresco area boasting a wood-burner and pavers that are cleverly warmed by the home's hydronic heating.
Parents enjoy true peace and privacy in the expansive master which features masses of storage and a luxe ensuite with double shower and vanity, whilst a fourth bedroom or study is a sought-after inclusion. A sophisticated family bathroom with Euro laundry facilities, considerable attic storage and large split system cooling plus an oversized garage, ducted vaccum and solar panels are amongst a long list of highlights.
In a prized pocket just 600m from the beach, this intoxicating home is a walk to the station, close to bus routes and within moments of quality schools & parklands.
For more information about this uniquely appealing home, please contact Mathew Cox at Buxton Mentone on 0413 102 224"
https://www.domain.com.au/58-bell-street-fitzroy-vic-3065-2017419324," *Please contact the agent to register for the open for inspection and Auction (Note: Government requirements: entrants must be fully vaccinated and show their status via the Service Victoria app upon arrival), or alternatively if status is unknown private appointments may be available on an individual basis. *Please contact the agent to register for the open for inspection and Auction (Note: Government requirements: entrants must be fully vaccinated and show their status via the Service Victoria app upon arrival), or alternatively if status is unknown private appointments may be available on an individual basis. Commanding a prestigious Fitzroy address along historic Bell Street, this exquisite Victorian terrace has been transformed into a sumptuous family home with a bespoke renovation. Fusing period splendour and classic luxury, the double storey design is complemented by state-of-the-art appointments, private alfresco entertaining and ROW access. It is placed steps to iconic Brunswick Street, city trams and Carlton Gardens, and offers easy access to schools. The elegant façade reveals a spacious lounge with a marble fireplace, and marvellous open plan living and dining area at the back. Beyond a wall of glass stacker doors is a sun drenched courtyard or car space with automatic lane access. The gourmet CaesarStone kitchen boasts premium European gas appliances, custom cabinetry and a breakfast bar. Upstairs is a king sized master bedroom with a stunning twin ensuite and north facing lattice balcony, two large bedrooms with built-in robes (one has an integrated workstation), and lavish twin bathroom. This property features a separate study zone, a laundry with a w/c, hydronic heating, ducted heating and cooling, heated towel rails, high ceilings, hardwood floors, picture rails and plantation shutters. "
https://www.domain.com.au/85-william-street-newport-vic-3015-2017419237," The Feel
Californian elegance and contemporary excellence have been beautifully, brilliantly brought together by the comprehensive renovation of this exceptional family home, desirably situated within easy walking distance from Newport Lakes Primary School. The Feel
Californian elegance and contemporary excellence have been beautifully, brilliantly brought together by the comprehensive renovation of this exceptional family home, desirably situated within easy walking distance from Newport Lakes Primary School. The Facts
- Charming c1928 façade conveys irresistible period appeal
- Total renovation c2017 delivers sublime modern comfort
- Classical lounge retains its bay window and open fire-place
- Superb main bedroom served by a double shower ensuite
- 3 further bedrooms surround a beautiful main bathroom
- Bright living/dining domain and a dedicated home office
- Bosch and smeg equipped kitchen, integrated LED lights
- New ducted central heating and new evaporative cooling
- Balance of original floorboards, new Blackbutt floorboards
- Re-stumped, re-wired, re-plumbed, fully freshly insulated
- Alluring alfresco entertaining, Blair Edwards landscaping
- Flexible bungalow, garage with 3 phase power & work-shop"
